class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Shoulder,0.532265544,0.118296981,-0.844603479,0.99980104,0.537641346,0.0846643,-0.807896197,0.999277949,0.543687582,0.084774099,-0.80815345,0.999496937,0.549333572,0.084563784,-0.808539093,0.999317229,0.514616072,0.08315213,-0.825587511,0.999239147,0.503616631,0.082601741,-0.825794816,0.999340177,0.49173218,0.082506105,-0.825893939,0.998839021,0.546485722,0.092182741,-0.546328127,0.999706745,0.463784039,0.094774142,-0.618714273,0.99927485,0.537597358,0.153886989,-0.73924011,0.999448478,0.513076603,0.15954338,-0.762924433,0.999239087,0.608632267,0.26555109,-0.374453604,0.999596417,0.38671881,0.257206798,-0.43963784,0.995414793,0.763454497,0.315859377,-0.317404747,0.999086261,0.221505672,0.303980321,-0.467766821,0.994161129,0.905986965,0.296966612,-0.525288701,0.997209132,0.045260608,0.273491502,-0.683955789,0.953004956,0.945113182,0.294356167,-0.561852396,0.986311138,0.004290215,0.259317547,-0.723323286,0.877040505,0.949307621,0.286720812,-0.644239128,0.988898396,-0.000250984,0.245689586,-0.813001633,0.907733083,0.934470236,0.290432513,-0.570864797,0.991331577,0.018461997,0.256122231,-0.732633233,0.934165537,0.578156531,0.765960753,-0.000694872,0.901720166,0.44934538,0.769141912,0.00116166,0.879698992,0.574348509,1.147727489,-0.054580241,0.554484129,0.434187263,1.156141996,-0.0240175,0.399727792,0.570754886,1.434170485,0.379859775,0.108264253,0.431408376,1.483629465,0.248413607,0.152646303,0.562969804,1.464523077,0.412003011,0.197239131,0.435780823,1.526540756,0.263320178,0.212908015,0.57288897,1.551813245,0.176561415,0.100574769,0.433944762,1.583555102,-0.027894588,0.089241348
Shoulder,0.53411293,0.118510462,-0.788807511,0.999801457,0.539759338,0.085135005,-0.750030816,0.999292433,0.545644104,0.085402228,-0.75031662,0.999506116,0.551044524,0.085411891,-0.750673831,0.999331117,0.517297983,0.08321245,-0.770364165,0.999249995,0.506383598,0.082603693,-0.770547807,0.999348044,0.494818747,0.082421817,-0.770643711,0.998850286,0.546957672,0.09317822,-0.486369222,0.999714553,0.466630787,0.094234079,-0.581792295,0.999290586,0.53812021,0.154382363,-0.684682727,0.999466002,0.51427108,0.159647539,-0.71222806,0.999261975,0.605320573,0.266127974,-0.323828697,0.999625921,0.387315005,0.256771147,-0.415158957,0.995568335,0.759643078,0.316002697,-0.260429054,0.999094963,0.222627342,0.303748965,-0.458614647,0.99428308,0.897455812,0.297440171,-0.465977192,0.997338235,0.045611311,0.272617459,-0.683301091,0.955141902,0.938050747,0.296792179,-0.503197134,0.987025321,0.004404576,0.25776571,-0.718819857,0.882403195,0.942526162,0.289315641,-0.584298551,0.989497662,-0.000104084,0.244295403,-0.808711767,0.911922991,0.926336884,0.292609632,-0.511093199,0.991751194,0.018673271,0.254501671,-0.732125461,0.936951041,0.578623593,0.766071856,0.004644276,0.905148745,0.450604826,0.769355357,-0.004087821,0.882292509,0.578866065,1.145418406,-0.075301357,0.574291408,0.437752277,1.156863451,-0.060552947,0.419131279,0.577177048,1.434952974,0.31899032,0.115554124,0.434623182,1.486103058,0.181327537,0.163447171,0.569096863,1.465568304,0.34769541,0.207070604,0.438251883,1.529470682,0.193227276,0.2202501,0.58111763,1.552567482,0.117854849,0.106623672,0.438426554,1.584192872,-0.094715104,0.094372533
Shoulder,0.535960853,0.118494667,-0.713618934,0.99979043,0.541072965,0.085328281,-0.673167646,0.999261439,0.546625435,0.085669592,-0.673472285,0.999489546,0.551707327,0.085783646,-0.673791826,0.999305427,0.51956898,0.083216809,-0.693889618,0.999214053,0.508790433,0.082583733,-0.694040656,0.999319792,0.497534007,0.082246557,-0.694136262,0.998779297,0.546902061,0.093883894,-0.417938292,0.999708056,0.469473839,0.093717508,-0.515977502,0.999266207,0.538725674,0.154383734,-0.614400804,0.999457777,0.515916824,0.159568712,-0.642400146,0.99924767,0.602147579,0.266711712,-0.281496078,0.9996503,0.387542039,0.256888837,-0.36882624,0.995593786,0.755747616,0.316193998,-0.220802397,0.999087036,0.224895,0.303540766,-0.423577964,0.994020402,0.895447195,0.297368467,-0.415039361,0.997437954,0.04586418,0.272555381,-0.641452074,0.955508649,0.936117768,0.296601176,-0.448171526,0.987659335,0.004546507,0.25780338,-0.67840904,0.884482086,0.941198111,0.289271057,-0.528452277,0.990029991,0.000249987,0.244524077,-0.766709983,0.913672388,0.924902141,0.293048501,-0.459897161,0.992125332,0.018971264,0.254407823,-0.690001011,0.938199639,0.57858938,0.766188145,0.004667558,0.907160401,0.451129586,0.769867897,-0.00410572,0.882677972,0.57968992,1.144862652,-0.072147392,0.590431571,0.439073354,1.157564878,-0.053379603,0.430624276,0.57979095,1.435405254,0.30186674,0.121375024,0.438319176,1.488485932,0.173553288,0.171422035,0.571978688,1.465698481,0.328893185,0.217261791,0.4418253,1.532575727,0.18395406,0.229619533,0.585186422,1.553215623,0.102301173,0.113030635,0.441964149,1.584277868,-0.097285762,0.098497063
Shoulder,0.536227405,0.11851497,-0.689980686,0.999783456,0.540756106,0.085453831,-0.654410362,0.999229133,0.546272635,0.085761122,-0.654682755,0.999477684,0.551351368,0.085838288,-0.654981315,0.999280989,0.519427538,0.083388105,-0.671447456,0.999178529,0.508866608,0.082800321,-0.671614349,0.999296665,0.498033017,0.082451418,-0.671725035,0.998706818,0.546034753,0.094032459,-0.423494846,0.99970299,0.47178933,0.093845621,-0.503620923,0.9992311,0.538937628,0.154369265,-0.600008011,0.999445796,0.516593695,0.159670979,-0.622830212,0.999221265,0.601841807,0.267288268,-0.307208329,0.999670327,0.38807255,0.257852912,-0.366202086,0.995623469,0.753263891,0.316135377,-0.266390383,0.99910146,0.225261435,0.303391129,-0.411457896,0.993732929,0.892259717,0.297341466,-0.467697531,0.997555971,0.046463646,0.269452274,-0.61012578,0.956501186,0.933094919,0.295945376,-0.502676547,0.988331735,0.005057469,0.256186813,-0.642141402,0.888177872,0.93803972,0.288586438,-0.582873166,0.990585327,0.001023362,0.24267745,-0.729746699,0.916648686,0.921147823,0.292888552,-0.512690008,0.992532551,0.019409148,0.251724362,-0.658393323,0.940396369,0.578566313,0.766751111,0.004162771,0.907216489,0.452172697,0.771846235,-0.003692045,0.882145107,0.579105973,1.145110011,-0.089487791,0.60419029,0.43908301,1.160161138,-0.040149819,0.440400451,0.578047156,1.436101675,0.239373729,0.126864105,0.440795451,1.492542982,0.151362836,0.178991333,0.57044065,1.467574954,0.263202548,0.228654847,0.444762737,1.537518263,0.157666117,0.240815222,0.582902253,1.553362489,0.039890625,0.120985486,0.444053382,1.58499074,-0.113668203,0.102520719
Shoulder,0.53680563,0.11842829,-0.689366877,0.999789774,0.540888965,0.085457981,-0.654604495,0.999230921,0.546321511,0.085763559,-0.654840469,0.999492347,0.551302135,0.085833631,-0.65506494,0.999287963,0.519965112,0.083396107,-0.671131074,0.999183536,0.509655535,0.082828373,-0.671291113,0.999313474,0.499163628,0.08248315,-0.671401322,0.998701394,0.54587996,0.094145879,-0.426926106,0.999713063,0.473804414,0.09390007,-0.503546894,0.999245644,0.539573073,0.154216841,-0.600491941,0.999457061,0.517630219,0.159674615,-0.622408509,0.99923104,0.601946712,0.26791954,-0.31630367,0.999694943,0.388824463,0.257867068,-0.368385971,0.99582994,0.75394392,0.316071719,-0.279871911,0.999160528,0.22489211,0.299742222,-0.408152908,0.993615806,0.896076918,0.297250867,-0.481321663,0.99773562,0.046602622,0.257083267,-0.604716718,0.95786792,0.936708331,0.296038687,-0.51404053,0.989230216,0.005123324,0.247261837,-0.636943996,0.893024802,0.941272199,0.288395733,-0.596283376,0.991312563,0.001084917,0.232771426,-0.725981057,0.920436025,0.924939632,0.292683125,-0.526974142,0.993098319,0.019045765,0.24103947,-0.653708518,0.94340831,0.578637064,0.767937303,0.003007988,0.911088526,0.451943398,0.772288024,-0.002494748,0.887674749,0.577168345,1.149360299,-0.043560736,0.614105165,0.440419048,1.162980318,-0.034731746,0.443529129,0.577464461,1.448840618,0.277780801,0.12623328,0.443476856,1.502217054,0.155916572,0.179622769,0.569346488,1.482692122,0.300746828,0.233977839,0.447021246,1.549653292,0.162143975,0.250518292,0.581261575,1.560090661,0.072194509,0.122533575,0.44534862,1.590642452,-0.115966015,0.103157811
Shoulder,0.537390172,0.117569983,-0.709366143,0.999792099,0.541197419,0.084909759,-0.673978508,0.999226213,0.546662927,0.085130394,-0.674235523,0.999497175,0.551598787,0.08513765,-0.674479604,0.999286532,0.520172358,0.083117053,-0.690497339,0.999181449,0.509766877,0.082687929,-0.69066906,0.999318779,0.499145329,0.082428791,-0.690792561,0.998690486,0.54587549,0.094023257,-0.439928353,0.999716163,0.473490417,0.09406957,-0.516059756,0.999249637,0.540994167,0.153146237,-0.617754579,0.99946326,0.518814564,0.159427747,-0.639527023,0.999239445,0.602275431,0.268116593,-0.318896323,0.999713421,0.389076501,0.258673191,-0.374583155,0.995940506,0.754412651,0.316020429,-0.28018856,0.999181807,0.224773169,0.299527824,-0.41288048,0.993449509,0.897613406,0.298937827,-0.482224792,0.997857332,0.046628829,0.253919452,-0.615751028,0.958675444,0.937877476,0.297027886,-0.514387131,0.989873528,0.004888874,0.246005028,-0.649744153,0.895939291,0.942918122,0.289362133,-0.597349405,0.991838872,0.001103482,0.231154844,-0.739158809,0.922789752,0.926625729,0.29461059,-0.528096557,0.993491232,0.018643685,0.238086611,-0.664733529,0.945209861,0.579158783,0.768892825,0.00217131,0.911963046,0.451890141,0.773213208,-0.001633962,0.88958019,0.57692796,1.14981246,-0.013479346,0.624712348,0.440613717,1.165078521,-0.027858676,0.449100673,0.576456487,1.449771047,0.300683677,0.13221702,0.442743182,1.505156279,0.181479186,0.189495012,0.568741262,1.483815908,0.328591794,0.245990425,0.44637233,1.553061247,0.190005913,0.26519224,0.579698324,1.560768962,0.095287658,0.130591094,0.444783121,1.593460798,-0.089942373,0.109998994
Shoulder,0.537701964,0.116822101,-0.706584275,0.999791741,0.5413872,0.084419996,-0.67103672,0.999214172,0.546882331,0.084579907,-0.671299338,0.999495924,0.551800251,0.084541842,-0.671549618,0.999277472,0.520283878,0.082828335,-0.687686741,0.999172151,0.509817719,0.082513154,-0.687857866,0.999316871,0.499117345,0.082334667,-0.6879825,0.998669147,0.545874834,0.093882076,-0.43753016,0.999715388,0.473285407,0.094143294,-0.514342964,0.999246001,0.541819096,0.152256757,-0.615299404,0.999464273,0.519397736,0.159128711,-0.637231708,0.99924171,0.602546692,0.268203229,-0.316267431,0.999728918,0.389289379,0.259144485,-0.375674605,0.996032119,0.754743516,0.315995157,-0.277278304,0.999193549,0.224698156,0.299376667,-0.414848983,0.993301809,0.8989802,0.300210536,-0.4797526,0.997952104,0.046678625,0.251731426,-0.619066954,0.959451675,0.939336956,0.297756791,-0.511458278,0.990399361,0.004759532,0.244964048,-0.653797865,0.898641467,0.944142342,0.29016304,-0.594311714,0.992270589,0.001137639,0.22969532,-0.742922425,0.924970925,0.927909195,0.296117485,-0.525599957,0.993808925,0.018561805,0.235870525,-0.667934716,0.946839571,0.579623818,0.769408226,0.001444243,0.912555695,0.451849788,0.773826957,-0.000897013,0.891062856,0.577066958,1.149853706,-0.007781168,0.634396553,0.440766782,1.165852904,-0.024332007,0.454713732,0.576423526,1.449719071,0.306576103,0.13813442,0.44225201,1.505259275,0.191379085,0.199050397,0.569128275,1.483675003,0.338255882,0.257194549,0.445933908,1.55293119,0.20074144,0.278672248,0.579613447,1.56078887,0.096127242,0.138284981,0.444414675,1.594002604,-0.078197941,0.116384625
Shoulder,0.538362741,0.11652039,-0.665854812,0.999795735,0.542126775,0.084072657,-0.626697659,0.999226809,0.547548652,0.084192522,-0.626959085,0.999506593,0.55237174,0.084128015,-0.627179444,0.999289691,0.521012366,0.082547106,-0.646045148,0.999187887,0.510407448,0.082288817,-0.646168649,0.999332249,0.49952358,0.082127407,-0.646278918,0.9986884,0.545871735,0.093765944,-0.386181206,0.999720097,0.473215282,0.094093427,-0.476387739,0.999262333,0.542269528,0.151795119,-0.5735569,0.999476552,0.519820809,0.158711404,-0.599191427,0.999260604,0.602143526,0.268343091,-0.270974487,0.999744475,0.389090478,0.259279996,-0.350831449,0.996130347,0.754015684,0.316122383,-0.229185209,0.999184608,0.224283978,0.298938096,-0.402823925,0.993207395,0.896888733,0.300968111,-0.434005052,0.998008728,0.04656909,0.250301898,-0.607856035,0.959761798,0.937490106,0.298953593,-0.465288579,0.990785122,0.004406218,0.242633581,-0.642396927,0.900422275,0.942506552,0.292037904,-0.547301412,0.992591739,0.000500819,0.228214785,-0.731160641,0.926463127,0.92611891,0.298045367,-0.479771286,0.994042158,0.017909998,0.234637052,-0.6565938,0.948061168,0.579806983,0.770744205,0.002362254,0.912914395,0.451797456,0.775961459,-0.001772937,0.891218126,0.577350676,1.150246263,-0.002333802,0.637592912,0.440646559,1.16783452,-0.014729034,0.452111542,0.576536179,1.451023817,0.314576119,0.138943166,0.441845179,1.505621791,0.190561667,0.198599666,0.569605589,1.485528708,0.342526197,0.262437582,0.445682257,1.552765846,0.198082805,0.281114042,0.579938948,1.561581016,0.10492897,0.139830321,0.444349527,1.595401168,-0.074254036,0.115731068
Shoulder,0.538202286,0.117006361,-0.686711192,0.999783993,0.542139232,0.084087476,-0.643794417,0.999186456,0.547723591,0.084193766,-0.644231796,0.999481499,0.552750707,0.084120095,-0.644514978,0.999251425,0.520801663,0.082549021,-0.661486208,0.999141753,0.510179579,0.082281038,-0.661571622,0.99929595,0.499283552,0.08207868,-0.661724508,0.998617232,0.546561182,0.093628667,-0.408705413,0.999708116,0.473121256,0.09389016,-0.494115561,0.999230266,0.542298496,0.152395338,-0.57778126,0.999456286,0.519619584,0.159137473,-0.601562738,0.999230862,0.603535652,0.268353343,-0.29255119,0.999753535,0.38908273,0.259287238,-0.360113442,0.996068358,0.755285621,0.316166878,-0.237391636,0.999170303,0.222655907,0.298912019,-0.405071288,0.99322468,0.898296595,0.300798476,-0.421085,0.998060882,0.046685167,0.250025094,-0.628445804,0.960591316,0.938145876,0.298774421,-0.44952479,0.991119146,0.004421134,0.241923138,-0.665141165,0.902566433,0.94275403,0.291740805,-0.531703472,0.992870331,0.000489501,0.227523252,-0.756318808,0.928160489,0.927016973,0.297687322,-0.465227515,0.994228721,0.017924823,0.234366894,-0.677863777,0.949141085,0.5798347,0.774171591,0.002017551,0.91257143,0.451591015,0.777825296,-0.001425345,0.88985002,0.576966941,1.151925206,-0.01139991,0.648520172,0.440317243,1.16873467,-0.015882147,0.460843682,0.57524997,1.451103806,0.337984085,0.145564571,0.441659719,1.505279779,0.196591243,0.204365179,0.567944765,1.485388994,0.36575222,0.271983504,0.445435852,1.552277446,0.207696408,0.287767291,0.578720033,1.562653184,0.133329749,0.145652607,0.44407475,1.596002698,-0.070030056,0.119027913
Shoulder,0.538131475,0.117148563,-0.701305985,0.999768734,0.542167366,0.084068537,-0.655073047,0.999137819,0.547849655,0.084148049,-0.655615687,0.999450564,0.552988052,0.084036075,-0.655991971,0.999206126,0.520673752,0.082515493,-0.673358917,0.999082506,0.510027945,0.082208551,-0.673452973,0.999246776,0.499107599,0.081918508,-0.673613727,0.998522222,0.546893716,0.09341272,-0.423095077,0.999693036,0.47300294,0.093576744,-0.502650678,0.999185324,0.542363465,0.152600437,-0.582503915,0.999431133,0.519545913,0.15928404,-0.607766926,0.999189138,0.604252756,0.268381059,-0.30030486,0.999761641,0.389074385,0.259360939,-0.364697188,0.995965302,0.755956054,0.316180795,-0.240839884,0.999158025,0.221100256,0.298943073,-0.407434732,0.99325633,0.898495376,0.300667614,-0.428086877,0.998104453,0.046741258,0.250094503,-0.633149981,0.961385071,0.938266814,0.298702329,-0.457257122,0.99141115,0.004392831,0.24179168,-0.670204103,0.904608488,0.942998886,0.291523725,-0.540041864,0.993114948,0.000413145,0.227349192,-0.761395633,0.929778695,0.927182734,0.297397643,-0.472437292,0.994390666,0.017950825,0.234376788,-0.682493448,0.950108647,0.579821408,0.776856422,0.001787328,0.912610233,0.451281786,0.779152572,-0.001207287,0.888635755,0.576423347,1.152592063,-0.012875468,0.659493268,0.439484775,1.169065952,-0.021208044,0.472384512,0.5730654,1.451025128,0.348120421,0.152440801,0.441206753,1.504899621,0.200891539,0.211294636,0.565110087,1.485057235,0.376736224,0.281202734,0.445160359,1.551167607,0.215242982,0.294283181,0.576901972,1.562853098,0.147048771,0.151815593,0.443910062,1.59623003,-0.065462008,0.122920968
Shoulder,0.535929441,0.117309585,-0.799242616,0.999774039,0.54143393,0.084327266,-0.760388553,0.999168694,0.547659934,0.084443875,-0.760697663,0.999467015,0.552936614,0.084360175,-0.761037827,0.999232113,0.518403053,0.082643121,-0.774137437,0.999111772,0.507606506,0.082279228,-0.774326563,0.999269605,0.496471703,0.081988588,-0.774466276,0.998576343,0.548505545,0.093534343,-0.499223143,0.999703169,0.470683396,0.093752004,-0.562433481,0.999215543,0.541534185,0.153348356,-0.692039073,0.999451578,0.517474532,0.159425855,-0.710178018,0.999216616,0.605816603,0.268378735,-0.326023519,0.999771118,0.38897419,0.260297805,-0.390857339,0.99604249,0.75652492,0.31687063,-0.248633668,0.99914521,0.220434114,0.300047606,-0.424772859,0.993617237,0.900622785,0.30046612,-0.439197689,0.998121798,0.046804905,0.250350565,-0.657862127,0.963507831,0.94070071,0.298516899,-0.468309194,0.991529346,0.004404157,0.242035672,-0.697646201,0.908868015,0.945362389,0.290540576,-0.551970184,0.993232846,0.000427842,0.227599308,-0.786443233,0.932965398,0.929683328,0.296140134,-0.484463841,0.994455159,0.018054916,0.234332323,-0.705877781,0.952146769,0.579836845,0.776755869,0.001562456,0.913821697,0.45044899,0.777766466,-0.000987238,0.888832092,0.576024234,1.150925398,-0.064981379,0.661282003,0.438953698,1.165053129,-0.020532193,0.476452947,0.571781635,1.444668651,0.358986855,0.151321054,0.440713048,1.494493723,0.248556525,0.208934113,0.563955843,1.476655364,0.392510563,0.27853936,0.444533378,1.538658381,0.265749544,0.288547099,0.574083984,1.559783459,0.161536753,0.149198487,0.444040924,1.590837359,-0.020118229,0.120725468
Shoulder,0.534564555,0.117453136,-0.816092372,0.999778509,0.540918112,0.084545277,-0.778514266,0.999195278,0.547513962,0.084692284,-0.77879101,0.999481142,0.552894652,0.084631726,-0.779121161,0.999254525,0.517005742,0.082755484,-0.792069852,0.999136448,0.506137073,0.082344167,-0.792268455,0.999288857,0.494902343,0.082051128,-0.792402744,0.998622358,0.549461007,0.093644947,-0.515234113,0.99971205,0.469269276,0.09388347,-0.577697515,0.999241352,0.540948808,0.153922051,-0.711634099,0.999469399,0.516159594,0.159555003,-0.729400277,0.999240279,0.606728435,0.268380582,-0.337015748,0.99977988,0.388885617,0.260861844,-0.40152958,0.996110737,0.756842077,0.31739527,-0.252267271,0.999135911,0.220000163,0.300917685,-0.434039652,0.993935227,0.902253628,0.300334603,-0.444657266,0.998140037,0.046828095,0.250522703,-0.667132676,0.965391755,0.942402363,0.29845354,-0.473635674,0.991643131,0.004413989,0.242226511,-0.70726335,0.912639856,0.947038054,0.290005952,-0.557662845,0.993344486,0.000435602,0.227749586,-0.79587841,0.935786903,0.931502938,0.295383424,-0.490366101,0.994518161,0.018118309,0.234227225,-0.715039372,0.953951776,0.579828203,0.776619077,0.001370813,0.914928675,0.449604899,0.776571333,-0.000797921,0.889040053,0.575672567,1.149761796,-0.074416488,0.662986219,0.438646644,1.162823081,-0.020263659,0.479986817,0.570980012,1.441273928,0.363229275,0.150332943,0.440550119,1.489759207,0.258991569,0.206911609,0.563243747,1.472406626,0.397575617,0.276139259,0.44429478,1.533250809,0.275957406,0.283474892,0.572544158,1.55802536,0.16603449,0.146862701,0.444301814,1.588126302,-0.010910689,0.118810713
Shoulder,0.530498981,0.117478207,-0.825004101,0.999781966,0.538520396,0.0845806,-0.78790921,0.999218762,0.545707524,0.084738389,-0.788169801,0.99949348,0.551989198,0.084669314,-0.788483858,0.999273717,0.513812363,0.082883202,-0.797934473,0.999159217,0.503110468,0.082545988,-0.798132002,0.999306381,0.491914898,0.082437247,-0.798285782,0.998667598,0.550434411,0.093638219,-0.52899611,0.999719143,0.467136741,0.094598725,-0.575475693,0.999265313,0.539141357,0.154131785,-0.723592758,0.999482632,0.513094723,0.159572214,-0.73636204,0.999257207,0.60895592,0.268496901,-0.350750953,0.999774814,0.389265835,0.261297017,-0.403050631,0.99609983,0.758852601,0.317480475,-0.276183844,0.999079704,0.219865128,0.30171454,-0.434857339,0.994208336,0.908840835,0.299698323,-0.472033739,0.99801755,0.047908202,0.250616252,-0.666425407,0.966673493,0.948013961,0.296767086,-0.503324091,0.991199672,0.004483053,0.24238582,-0.706066549,0.914794624,0.951313674,0.287350863,-0.584069669,0.99301672,0.000448361,0.227929264,-0.793700457,0.937384367,0.93685323,0.292405337,-0.516322911,0.994227409,0.018351968,0.2344089,-0.71420294,0.954881787,0.579820991,0.776561975,0.000787276,0.915314019,0.448394597,0.775630355,-0.000200093,0.889032483,0.574289918,1.149713755,-0.092501797,0.66437453,0.436677486,1.162917376,-0.029988836,0.486055136,0.56878078,1.43935287,0.367292076,0.149806261,0.439071566,1.485758066,0.27196902,0.204339728,0.561391771,1.470156074,0.403214753,0.273857415,0.443100065,1.527931094,0.291355342,0.277794987,0.569565475,1.556976199,0.168070897,0.14475742,0.444194466,1.585813046,0.003660219,0.116670415
Shoulder,0.523945868,0.116902575,-0.850298285,0.999788284,0.534270763,0.083699226,-0.817916214,0.999239802,0.542204738,0.083852008,-0.818151057,0.999505401,0.549619734,0.083691858,-0.818427742,0.999291718,0.508105457,0.082517296,-0.823244333,0.999180794,0.497073233,0.082333542,-0.823413074,0.999322712,0.486026049,0.082302071,-0.823594391,0.998705983,0.551902771,0.092559315,-0.566040814,0.999725521,0.463646412,0.094589412,-0.588761389,0.999282956,0.53572154,0.153896853,-0.750452101,0.999495685,0.506920338,0.159266382,-0.756800413,0.999274671,0.612653196,0.268143207,-0.382375181,0.999766529,0.389387012,0.261471063,-0.411774188,0.996101737,0.764282882,0.31751582,-0.325495481,0.999054253,0.219876751,0.303212225,-0.445555806,0.99425298,0.934145331,0.29661724,-0.518080652,0.997947156,0.047918871,0.256495982,-0.675517321,0.966143191,0.968609512,0.292116493,-0.548357606,0.990883291,0.004671272,0.2514548,-0.713365734,0.912920594,0.97078526,0.282202542,-0.630683064,0.992756426,0.000994781,0.236323595,-0.799940348,0.935772419,0.960160673,0.286560655,-0.561982751,0.994009256,0.018412996,0.242344096,-0.722468317,0.953655183,0.579609752,0.778168201,-0.000601217,0.913894475,0.445692182,0.775924802,0.00125941,0.887964249,0.56900996,1.157935858,-0.085259564,0.657738924,0.435301334,1.169504523,-0.018029017,0.482730359,0.561138034,1.447143435,0.379206836,0.146976724,0.437138528,1.497108698,0.285277665,0.200584367,0.554743826,1.478466868,0.412565976,0.269122064,0.441124558,1.541226983,0.303212285,0.272035599,0.557491541,1.568662524,0.16692555,0.140907675,0.443663031,1.600791693,0.00305026,0.114640474
Shoulder,0.519691706,0.116675831,-0.831569254,0.999783099,0.530729294,0.083406508,-0.816390574,0.999202251,0.538693726,0.083519749,-0.816721976,0.999480009,0.546281874,0.083304584,-0.817130387,0.999251187,0.504421473,0.082421012,-0.792527854,0.999147594,0.493414938,0.08227732,-0.792566776,0.99929446,0.482843131,0.082251385,-0.792844832,0.998654068,0.551741064,0.092443071,-0.538840532,0.999708235,0.46185106,0.094620146,-0.539567888,0.999244869,0.531850755,0.153816536,-0.745987117,0.99947226,0.50179714,0.15907906,-0.722994089,0.999236822,0.612705171,0.267586142,-0.368692189,0.999727666,0.389426321,0.261698574,-0.374810636,0.995843709,0.768411577,0.317127168,-0.318373501,0.998997629,0.221259296,0.304074496,-0.415484875,0.993978083,0.952146173,0.290759951,-0.505774319,0.997764468,0.049265441,0.261595666,-0.637861431,0.963773847,0.983541191,0.284774363,-0.537391365,0.99017942,0.004792368,0.260483772,-0.667267382,0.907992482,0.988613188,0.275584638,-0.619771898,0.992183924,0.001508251,0.246453837,-0.752701163,0.931813657,0.975814342,0.280543417,-0.549903929,0.993567586,0.018761097,0.249515504,-0.683899105,0.950864971,0.578181207,0.781482339,-0.008239069,0.911035776,0.443148106,0.778116941,0.008970923,0.884955108,0.564151943,1.168444633,-0.084269762,0.656092882,0.434102535,1.183602571,0.037028853,0.481274575,0.554486275,1.456749678,0.339064986,0.146850228,0.435361624,1.506302595,0.361720145,0.196443051,0.548381925,1.488741755,0.369266003,0.2683644,0.43929404,1.549974442,0.382177591,0.268745989,0.55023402,1.578484774,0.11533764,0.139212713,0.441613406,1.6114223,0.091527276,0.111741297
Shoulder,0.517594159,0.116337501,-0.811738431,0.999776065,0.528539538,0.08296822,-0.802911222,0.999152064,0.536455631,0.082982287,-0.803138375,0.999445617,0.543970466,0.082677461,-0.803388417,0.999198258,0.502349317,0.08223553,-0.771847606,0.999102116,0.491350263,0.082139775,-0.771874368,0.999255061,0.481041044,0.082129762,-0.772152066,0.998580575,0.551314592,0.092043996,-0.527602255,0.999685585,0.460647941,0.094625823,-0.523115098,0.999189734,0.529840589,0.153580427,-0.736123621,0.999444306,0.499341398,0.158834398,-0.703594327,0.999188602,0.612918437,0.267030209,-0.3631441,0.999691844,0.389429241,0.261982977,-0.361595809,0.995538473,0.770612538,0.316747129,-0.314600199,0.998954415,0.222106159,0.305200547,-0.401747674,0.993675292,0.954399765,0.287543207,-0.500628948,0.997627914,0.050078254,0.264386147,-0.617779493,0.961280048,0.985998511,0.281079978,-0.534467995,0.989626169,0.004961084,0.264393508,-0.64596194,0.902633309,0.991380572,0.272449076,-0.615007341,0.991726518,0.00192871,0.250876486,-0.731536746,0.92755419,0.978084266,0.277519196,-0.545600772,0.993215263,0.019050572,0.25299564,-0.663990259,0.947903454,0.577394664,0.784031749,-0.013610229,0.908605278,0.441354781,0.779898405,0.014312916,0.882746339,0.562551498,1.17801106,-0.071418859,0.655793309,0.433621645,1.194260001,0.072455801,0.480799884,0.554172635,1.466123343,0.366228312,0.147097439,0.435340226,1.516283751,0.417806149,0.19317539,0.548235416,1.498441935,0.398030519,0.267595947,0.439284772,1.559776068,0.441005379,0.266762942,0.550772429,1.58873868,0.138982728,0.137699068,0.441599905,1.622757554,0.149791494,0.10960003
